DEPTH            CAL           CNCF             DT             GR          MLR1C          MLR2C          MLR3C          MLR4C             PE           PHIT             RD           RMLL             RS          SPWDH           ZDEN 
       4662.40         6.1820       0.018680        52.6370       307.7170       192.4600       354.7620       336.9890       338.5920         3.6503       0.065606       338.5920        59.9350       192.4600        98.6440         2.6232
       4662.50         6.1820       0.016180        52.3400       381.6810       211.1640       358.7250       342.3590       345.5080         3.5671       0.086289       345.5080        77.0940       211.1640        98.6680         2.6165
       4662.60         6.1820       0.014090        52.0370       454.9180       243.0850       334.1020       323.3870       329.8000         3.4893       0.069695       329.8000        90.8230       243.0850        98.6960         2.6128
       4662.70         6.1820       0.012410        51.7440       503.4660       265.6880       304.6050       299.2290       309.4680         3.4165       0.013277       309.4680        76.1220       265.6880        98.7380         2.6117
       4662.80         6.1820       0.011260        51.5000       514.0980       268.2460       291.7980       289.6720       299.0490         3.3393       0.000000       299.0490        50.1760       268.2460        98.7810         2.6121
       4662.90         6.1820       0.010570        51.3480       487.3630       273.5140       296.6880       296.7900       300.8480         3.2572       0.021040       300.8480        32.1230       273.5140        98.8080         2.6133
       4663.00         6.1820       0.010070        51.2680       439.4310       316.3090       313.8230       317.1810       318.3120         3.1873       0.067882       318.3120        30.6930       316.3090        98.8070         2.6147
       4663.10         6.1820       0.009800        51.3470       396.8560       404.6630       334.3250       342.2050       340.7530         3.1526       0.093198       340.7530        47.2490       404.6630        98.7890         2.6157
       4663.20         6.1820       0.009580        51.5550       373.7300       491.4100       349.9860       361.1160       355.5060         3.1484       0.086069       355.5060        65.8150       491.4100        98.7740         2.6158
       4663.30         6.1820       0.009340        51.8500       370.6620       451.6780       351.2350       361.4370       357.4350         3.1536       0.083518       357.4350        61.5450       451.6780        98.7720         2.6149
       4663.40         6.1820       0.009400        52.2600       373.6700       325.8400       346.3080       350.2330       347.7180         3.1556       0.083125       347.7180        50.4480       325.8400        98.7940         2.6132
       4663.50         6.1820       0.009680        52.6630       372.4200       253.6920       354.0320       352.1310       347.0490         3.1509       0.082709       347.0490        49.8640       253.6920        98.8550         2.6114
       4663.60         6.1820       0.010070        53.0490       364.6940       254.2450       386.8130       381.2160       374.5340         3.1422       0.080679       374.5340        60.0010       254.2450        98.9510         2.6100
       4663.70         6.1820       0.010630        53.2920       353.0260       308.2130       418.2550       412.6240       408.7210         3.1344       0.076774       408.7210        67.4990       308.2130        99.0460         2.6090
       4663.80         6.1820       0.011000        53.4040       340.0670       347.4540       421.7720       419.8260       422.2660         3.1319       0.072522       422.2660        59.5590       347.4540        99.1100         2.6078
       4663.90         6.1820       0.010950        53.4030       326.0750       357.6350       427.6840       425.8240       428.0160         3.1338       0.068696       428.0160        39.6980       357.6350        99.1440         2.6061
       4664.00         6.1830       0.010610        53.1870       310.6860       425.6370       472.4720       472.3590       471.0920         3.1302       0.065063       471.0920        30.2430       425.6370        99.1630         2.6045
