DEPTH            CAL           CNCF         DT24QI             GR          MLR1C          MLR2C          MLR3C          MLR4C             PE           RMLL            RTM           ZDEN 
       4877.70         9.8575       0.039870        56.4082       201.5703       172.0437       152.4401       173.3858       183.3176         2.7397         0.8063       172.1139         2.5486
       4877.80         9.8698       0.041711        56.6866       197.1306       151.0619       135.4697       151.9389       160.6676         2.7490         0.8027       151.1230         2.5407
       4877.90         9.8852       0.041913        56.9496       192.8170       139.6236       126.3087       140.4138       149.1304         2.7756         0.8622       139.6757         2.5440
       4878.00         9.8872       0.041227        57.1451       189.3905       135.2182       123.3094       136.1473       146.5108         2.7971         0.9432       135.2699         2.5569
       4878.10         9.8750       0.040945        57.1436       186.7446       137.2489       125.8918       138.4298       150.4748         2.8188         0.9560       137.3386         2.5763
       4878.20         9.8616       0.042518        57.0613       184.1743       139.8614       128.7278       141.2390       153.7969         2.8534         0.9707       140.1001         2.5944
       4878.30         9.8649       0.045775        56.8938       181.4414       140.9613       130.1347       142.3841       154.9209         2.8830         1.1419       141.4575         2.6018
       4878.40         9.8975       0.049536        56.7933       178.8778       142.4913       132.2037       144.1986       156.7461         2.8925         1.5631       143.3310         2.5922
       4878.50         9.9599       0.051407        56.7279       177.1587       148.8349       137.6600       149.7377       162.7137         2.8878         2.0129       149.2214         2.5642
       4878.60        10.0273       0.050804        56.7077       176.2969       157.4126       145.2145       157.5958       171.2955         2.9134         1.9649       157.4910         2.5306
       4878.70        10.0831       0.048696        56.6418       176.0744       162.5427       150.1495       162.7406       177.0300         3.0015         1.4754       162.3861         2.5013
       4878.80        10.1247       0.046284        56.5381       176.2681       159.3751       146.9155       159.2003       173.1925         3.1178         1.1115       158.6942         2.4847
       4878.90        10.1601       0.043838        56.3507       176.7243       150.6389       138.2627       150.1623       163.3712         3.1837         0.9958       149.1885         2.4809
       4879.00        10.1889       0.041180        56.1685       177.5543       146.4814       133.6010       146.1133       159.0270         3.1588         0.9757       144.8282         2.4879
       4879.10        10.2036       0.038447        56.0185       178.7522       150.2198       136.4683       150.9652       164.1886         3.0419         0.9358       149.2599         2.5044
       4879.20        10.2063       0.036188        56.0501       179.9025       152.1712       137.2642       153.8622       166.0593         2.8884         0.9192       151.7616         2.5280
       4879.30        10.2142       0.034599        56.2146       180.5299       148.5837       133.0227       150.5723       159.9200         2.7541         0.9845       148.4867         2.5559
       4879.40        10.2516       0.033445        56.4660       180.2026       146.1071       130.0444       148.1969       155.4645         2.6685         0.9581       146.1296         2.5839
       4879.50        10.3383       0.032159        56.7564       179.1290       145.9052       128.9420       148.1717       154.9542         2.6206         0.8407       145.9566         2.6040
       4879.60        10.4614       0.030378        57.0222       178.2915       148.5864       129.9115       151.1063       158.2013         2.5828         0.7374       148.6489         2.6091
       4879.70        10.5947       0.028043        57.2702       178.8880       155.6075       134.1932       158.3277       166.5706         2.5557         0.6620       155.6769         2.5936
